ID,SMILES,DocumentID,Response,Assay Description,Dataset,SMILES_ORI,InChI,InChI Key,Resp_STDEV,Resp_CNT,Resp_MEDIAN,RESPONSE
CHEMBL4762641,COc1ccccc1C1c2c(C(C)(C)C)n[nH]c2C(=O)N1c1ccc(-c2nnc(C)o2)cc1,CHEMBL4673267,-5.585026652029182,Solubility of the compound in sodium phosphate buffer at pH 6.8,ChEMBL,COc1ccccc1C1c2c(C(C)(C)C)n[nH]c2C(=O)N1c1ccc(-c2nnc(C)o2)cc1,"InChI=1S/C25H25N5O3/c1-14-26-29-23(33-14)15-10-12-16(13-11-15)30-21(17-8-6-7-9-18(17)32-5)19-20(24(30)31)27-28-22(19)25(2,3)4/h6-13,21H,1-5H3,(H,27,28)",ARCGJZYSIGECIV-UHFFFAOYSA-N,0.0,1,-5.585026652029182,-5.585026652029182
CHEMBL4763903,CC12CCC(NC(=O)NC3CCC(Oc4ccc(C(=O)O)cc4)CC3)(OC1=O)C2(C)C,CHEMBL4665720,-3.5228787452803374,Solubility of the compound in 0.1 M sodium phosphate buffer at pH 7.4,ChEMBL,CC12CCC(NC(=O)N[C@H]3CC[C@H](Oc4ccc(C(=O)O)cc4)CC3)(OC1=O)C2(C)C,"InChI=1S/C23H30N2O6/c1-21(2)22(3)12-13-23(21,31-19(22)28)25-20(29)24-15-6-10-17(11-7-15)30-16-8-4-14(5-9-16)18(26)27/h4-5,8-9,15,17H,6-7,10-13H2,1-3H3,(H,26,27)(H2,24,25,29)",CXALXYKYAZVVKB-UHFFFAOYSA-N,0.0,1,-3.5228787452803374,-3.5228787452803374
CHEMBL4787943,O=C(NCc1ccco1)NCC12CC3CC(CC(C3)C1)C2,CHEMBL4665720,-3.5228787452803374,Solubility of the compound in 0.1 M sodium phosphate buffer at pH 7.4,ChEMBL,O=C(NCc1ccco1)NCC12CC3CC(CC(C3)C1)C2,"InChI=1S/C17H24N2O2/c20-16(18-10-15-2-1-3-21-15)19-11-17-7-12-4-13(8-17)6-14(5-12)9-17/h1-3,12-14H,4-11H2,(H2,18,19,20)",ITVJNQNYFACSQZ-UHFFFAOYSA-N,0.0,1,-3.5228787452803374,-3.5228787452803374
CHEMBL3718728,O=C(Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1)c1cccs1,CHEMBL3714716,-5.481486060122113,Solubility in PBS buffer,ChEMBL,O=C(Nc1ccccc1C(=O)Nc1cccc(C(F)(F)F)c1)c1cccs1,"InChI=1S/C19H13F3N2O2S/c20-19(21,22)12-5-3-6-13(11-12)23-17(25)14-7-1-2-8-15(14)24-18(26)16-9-4-10-27-16/h1-11H,(H,23,25)(H,24,26)",MNZDBXKQLWJPSS-UHFFFAOYSA-N,0.0,1,-5.481486060122113,-5.481486060122113
CHEMBL3735890,COc1ccc2c(c1C(C)N1CCNCC1)OC(=Cc1n[nH]c3ncccc13)C2=O,CHEMBL3734671,-3.2533658010624213,Aqueous solubility in PBS buffer solution at pH 7.4,ChEMBL,COc1ccc2c(c1C(C)N1CCNCC1)O/C(=C\c1n[nH]c3ncccc13)C2=O,"InChI=1S/C22H23N5O3/c1-13(27-10-8-23-9-11-27)19-17(29-2)6-5-15-20(28)18(30-21(15)19)12-16-14-4-3-7-24-22(14)26-25-16/h3-7,12-13,23H,8-11H2,1-2H3,(H,24,25,26)",YMZURUFTCLYPGO-UHFFFAOYSA-N,0.0,1,-3.2533658010624213,-3.2533658010624213
CHEMBL3673434,COc1cc(F)ccc1-c1ccnc(NC(=O)C2CCCC(NC(C)=O)C2)c1,CHEMBL4673352,-5.1249387366083,Solubility of compound in pH 7.4 PBS buffer using crystalline form of sample,ChEMBL,COc1cc(F)ccc1-c1ccnc(NC(=O)[C@H]2CCC[C@@H](NC(C)=O)C2)c1,"InChI=1S/C21H24FN3O3/c1-13(26)24-17-5-3-4-15(10-17)21(27)25-20-11-14(8-9-23-20)18-7-6-16(22)12-19(18)28-2/h6-9,11-12,15,17H,3-5,10H2,1-2H3,(H,24,26)(H,23,25,27)",QNWXRLPZIFMTBK-UHFFFAOYSA-N,0.0,1,-5.1249387366083,-5.1249387366083
CHEMBL4101534,CCc1cc(O)ccc1-c1ccc2c(C(=O)Nc3ccc(C)nc3)n[nH]c2c1,CHEMBL4002590,-6.301029995663981,Thermodynamic solubility of the compound in pH 7.4 water buffer using crystalline solid sample,ChEMBL,CCc1cc(O)ccc1-c1ccc2c(C(=O)Nc3ccc(C)nc3)n[nH]c2c1,"InChI=1S/C22H20N4O2/c1-3-14-10-17(27)7-9-18(14)15-5-8-19-20(11-15)25-26-21(19)22(28)24-16-6-4-13(2)23-12-16/h4-12,27H,3H2,1-2H3,(H,24,28)(H,25,26)",CUKXYSDQFPFABZ-UHFFFAOYSA-N,0.0,1,-6.301029995663981,-6.301029995663981
CHEMBL3605998,Cc1ccc(CN2CCC(N3Cc4cccc(C(N)=O)c4C3=O)CC2)cc1,CHEMBL3603755,-4.026872146400302,Solubility of the compound in aqueous ammonium acetate buffer at pH 7 after 24 hrs by LC-MS/MS analysis,ChEMBL,Cc1ccc(CN2CCC(N3Cc4cccc(C(N)=O)c4C3=O)CC2)cc1,"InChI=1S/C22H25N3O2/c1-15-5-7-16(8-6-15)13-24-11-9-18(10-12-24)25-14-17-3-2-4-19(21(23)26)20(17)22(25)27/h2-8,18H,9-14H2,1H3,(H2,23,26)",AHFNDPZJODGJTG-UHFFFAOYSA-N,0.0,1,-4.026872146400302,-4.026872146400302
CHEMBL3421989,O=C(c1ccc(-c2ccccc2)cc1)N1CCn2c(nnc2-c2ccccn2)C1,CHEMBL3421625,-4.552841968657781,Solubility of the compound in PBS buffer at pH 7.4 by shake-flask method,ChEMBL,O=C(c1ccc(-c2ccccc2)cc1)N1CCn2c(nnc2-c2ccccn2)C1,"InChI=1S/C23H19N5O/c29-23(19-11-9-18(10-12-19)17-6-2-1-3-7-17)27-14-15-28-21(16-27)25-26-22(28)20-8-4-5-13-24-20/h1-13H,14-16H2",OWQKMRGNWMLNGW-UHFFFAOYSA-N,0.0,1,-4.552841968657781,-4.552841968657781
CHEMBL3422010,Cc1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)C3C)cs1,CHEMBL3421625,-3.9281179926938745,Solubility of the compound in PBS buffer at pH 7.4 by shake-flask method,ChEMBL,Cc1nc(-c2nnc3n2CCN(C(=O)c2ccc(-c4cccs4)cc2)[C@@H]3C)cs1,"InChI=1S/C21H19N5OS2/c1-13-19-23-24-20(17-12-29-14(2)22-17)26(19)10-9-25(13)21(27)16-7-5-15(6-8-16)18-4-3-11-28-18/h3-8,11-13H,9-10H2,1-2H3",BWTVMVHFJRFVFO-UHFFFAOYSA-N,0.0,1,-3.9281179926938745,-3.9281179926938745
CHEMBL2086688,CC1CN(C(=O)OCC(F)F)CCN1c1ncc(OCc2ccncc2C#N)cn1,CHEMBL2086249,-4.853871964321762,Aqueous solubility of the compound at pH 7.4 in phosphate buffer,ChEMBL,C[C@@H]1CN(C(=O)OCC(F)F)CCN1c1ncc(OCc2ccncc2C#N)cn1,"InChI=1S/C19H20F2N6O3/c1-13-10-26(19(28)30-12-17(20)21)4-5-27(13)18-24-8-16(9-25-18)29-11-14-2-3-23-7-15(14)6-22/h2-3,7-9,13,17H,4-5,10-12H2,1H3",REVHGAGSNKNWNB-UHFFFAOYSA-N,0.0,1,-4.853871964321762,-4.853871964321762
CHEMBL2086683,Cc1cnccc1COc1cnc(N2CCN(C(=O)OC(C)(C)C)CC2C)nc1,CHEMBL2086249,-4.346787486224656,Aqueous solubility of the compound at pH 7.4 in phosphate buffer,ChEMBL,Cc1cnccc1COc1cnc(N2CCN(C(=O)OC(C)(C)C)C[C@H]2C)nc1,"InChI=1S/C21H29N5O3/c1-15-10-22-7-6-17(15)14-28-18-11-23-19(24-12-18)26-9-8-25(13-16(26)2)20(27)29-21(3,4)5/h6-7,10-12,16H,8-9,13-14H2,1-5H3",ZCIGKFMUVUHIME-UHFFFAOYSA-N,0.0,1,-4.346787486224656,-4.346787486224656
CHEMBL2086682,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3c(F)cncc3F)cn2)CC1,CHEMBL2086249,-4.958607314841775,Aqueous solubility of the compound at pH 7.4 in phosphate buffer,ChEMBL,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3c(F)cncc3F)cn2)CC1,"InChI=1S/C19H23F2N5O3/c1-19(2,3)29-18(27)26-6-4-25(5-7-26)17-23-8-13(9-24-17)28-12-14-15(20)10-22-11-16(14)21/h8-11H,4-7,12H2,1-3H3",XFCMGUVSVUPJEW-UHFFFAOYSA-N,0.0,1,-4.958607314841775,-4.958607314841775
CHEMBL3822989,CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c(C)n2)CC1,CHEMBL3822394,-5.045757490560675,Thermodynamic solubility of the compound in aqueous phosphate buffer at pH 7.4 at 25 degC after 24 hrs by LC-UV method,ChEMBL,CC(=O)N1CCC(n2cc(Nc3ncc(Cl)c(-c4cnn5ccccc45)n3)c(C)n2)CC1,"InChI=1S/C22H23ClN8O/c1-14-19(13-31(28-14)16-6-9-29(10-7-16)15(2)32)26-22-24-12-18(23)21(27-22)17-11-25-30-8-4-3-5-20(17)30/h3-5,8,11-13,16H,6-7,9-10H2,1-2H3,(H,24,26,27)",HIMUEIQDEDWCOT-UHFFFAOYSA-N,0.0,1,-5.045757490560675,-5.045757490560675
CHEMBL3298322,COc1cc2ccnc(Oc3ccc(F)cc3)c2cc1OC,CHEMBL3297644,-5.096910013008056,Thermodynamic solubility of the compound in buffer at pH 7.4 by HPLC/UV detection,ChEMBL,COc1cc2ccnc(Oc3ccc(F)cc3)c2cc1OC,"InChI=1S/C17H14FNO3/c1-20-15-9-11-7-8-19-17(14(11)10-16(15)21-2)22-13-5-3-12(18)4-6-13/h3-10H,1-2H3",AHHGHXFTQVZBPO-UHFFFAOYSA-N,0.0,1,-5.096910013008056,-5.096910013008056
CHEMBL3314349,CN(C)Cc1ccc2c(c1)CCN(C(=O)c1cc3cc(Cl)ccc3n1C)C2,CHEMBL3352699,-4.207608310501746,Solubility of the compound in HBSS buffer at pH 7.4 after 18 hrs by LC/MS/MS analysis,ChEMBL,CN(C)Cc1ccc2c(c1)CCN(C(=O)c1cc3cc(Cl)ccc3n1C)C2,"InChI=1S/C22H24ClN3O/c1-24(2)13-15-4-5-17-14-26(9-8-16(17)10-15)22(27)21-12-18-11-19(23)6-7-20(18)25(21)3/h4-7,10-12H,8-9,13-14H2,1-3H3",IJLVCMAAMCBQNU-UHFFFAOYSA-N,0.0,1,-4.207608310501746,-4.207608310501746
CHEMBL4063001,CC1(c2ccc(C=CC(=O)O)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,CHEMBL4007492,-3.2518119729937993,Solubility of compound in buffer at pH 6.8 after 16 hrs by HPLC analysis,ChEMBL,CC1(c2ccc(/C=C/C(=O)O)cc2)c2ccc(O)cc2CCN1c1ccc(F)cc1,"InChI=1S/C25H22FNO3/c1-25(19-5-2-17(3-6-19)4-13-24(29)30)23-12-11-22(28)16-18(23)14-15-27(25)21-9-7-20(26)8-10-21/h2-13,16,28H,14-15H2,1H3,(H,29,30)",NZVCGXAIFBXHCL-UHFFFAOYSA-N,0.0,1,-3.2518119729937993,-3.2518119729937993
CHEMBL3606016,NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3ccc4[nH]ccc4c3)CC1)C2,CHEMBL3603755,-3.9746941347352296,Solubility of the compound in aqueous ammonium acetate buffer at pH 7 after 24 hrs by LC-MS/MS analysis,ChEMBL,NC(=O)c1cccc2c1C(=O)N(C1CCN(Cc3ccc4[nH]ccc4c3)CC1)C2,"InChI=1S/C23H24N4O2/c24-22(28)19-3-1-2-17-14-27(23(29)21(17)19)18-7-10-26(11-8-18)13-15-4-5-20-16(12-15)6-9-25-20/h1-6,9,12,18,25H,7-8,10-11,13-14H2,(H2,24,28)",WFMWDGUOCLWPNZ-UHFFFAOYSA-N,0.0,1,-3.9746941347352296,-3.9746941347352296
CHEMBL3606021,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,CHEMBL3603755,-3.712198270069774,Solubility of the compound in aqueous ammonium acetate buffer at pH 7 after 24 hrs by LC-MS/MS analysis,ChEMBL,NC(=O)c1cc(F)cc2c1C(=O)N(C1CCN(C3CCC(F)(F)CC3)CC1)C2,"InChI=1S/C20H24F3N3O2/c21-13-9-12-11-26(19(28)17(12)16(10-13)18(24)27)15-3-7-25(8-4-15)14-1-5-20(22,23)6-2-14/h9-10,14-15H,1-8,11H2,(H2,24,27)",ARYVAQSYRLZVQD-UHFFFAOYSA-N,0.0,1,-3.712198270069774,-3.712198270069774
CHEMBL4226039,CN1CC2CCC1(C(NC(=O)c1cccc(Cl)c1Cl)c1ccccc1)CC2,CHEMBL4219104,-3.30715308072277,Equilibrium solubility of the compound in phosphate buffer at pH 7.4 by UV-HPLC analysis,ChEMBL,CN1CC2CCC1([C@H](NC(=O)c1cccc(Cl)c1Cl)c1ccccc1)CC2,"InChI=1S/C22H24Cl2N2O/c1-26-14-15-10-12-22(26,13-11-15)20(16-6-3-2-4-7-16)25-21(27)17-8-5-9-18(23)19(17)24/h2-9,15,20H,10-14H2,1H3,(H,25,27)",BNRDMDIOWTXPGH-UHFFFAOYSA-N,0.0,1,-3.30715308072277,-3.30715308072277
CHEMBL4225742,CN1CC2CCC1(C(NC(=O)c1c(Cl)cncc1Cl)c1ccccc1)CC2,CHEMBL4219104,-3.317854923626168,Equilibrium solubility of the compound in phosphate buffer at pH 7.4 by UV-HPLC analysis,ChEMBL,CN1CC2CCC1([C@H](NC(=O)c1c(Cl)cncc1Cl)c1ccccc1)CC2,"InChI=1S/C21H23Cl2N3O/c1-26-13-14-7-9-21(26,10-8-14)19(15-5-3-2-4-6-15)25-20(27)18-16(22)11-24-12-17(18)23/h2-6,11-12,14,19H,7-10,13H2,1H3,(H,25,27)",UERXXZPDXRKICL-UHFFFAOYSA-N,0.0,1,-3.317854923626168,-3.317854923626168
CHEMBL4078075,CC1=CC(=O)N(Nc2nc(-c3ccc[nH]3)nc3sc(C)c(C)c23)C1=O,CHEMBL4000222,-6.795880017344075,Solubility of the compound in phosphate buffered saline kept in shaker for 1 hr,ChEMBL,CC1=CC(=O)N(Nc2nc(-c3ccc[nH]3)nc3sc(C)c(C)c23)C1=O,"InChI=1S/C17H15N5O2S/c1-8-7-12(23)22(17(8)24)21-15-13-9(2)10(3)25-16(13)20-14(19-15)11-5-4-6-18-11/h4-7,18H,1-3H3,(H,19,20,21)",KIQCNJFYDOCHKD-UHFFFAOYSA-N,0.0,1,-6.795880017344075,-6.795880017344075
CHEMBL4088214,COc1cc(C(F)(F)F)cc(C2OC(=O)N(C(=O)NCc3cncc4cccnc34)C2CO)n1,CHEMBL4049414,-4.026872146400302,Solubility of the compound in PBS buffer,ChEMBL,COc1cc(C(F)(F)F)cc([C@H]2OC(=O)N(C(=O)NCc3cncc4cccnc34)[C@H]2CO)n1,"InChI=1S/C21H18F3N5O5/c1-33-16-6-13(21(22,23)24)5-14(28-16)18-15(10-30)29(20(32)34-18)19(31)27-9-12-8-25-7-11-3-2-4-26-17(11)12/h2-8,15,18,30H,9-10H2,1H3,(H,27,31)",CPSKCJUIQDHKAB-UHFFFAOYSA-N,0.0,1,-4.026872146400302,-4.026872146400302
CHEMBL3590115,CNC(=O)c1ccccc1Nc1cc(NC2CCOCC2)ncc1Cl,CHEMBL3588785,-3.537602002101044,Solubility of the compound in aqueous phosphate buffer at 25 degC at pH 7.4 after 24 hrs,ChEMBL,CNC(=O)c1ccccc1Nc1cc(NC2CCOCC2)ncc1Cl,"InChI=1S/C18H21ClN4O2/c1-20-18(24)13-4-2-3-5-15(13)23-16-10-17(21-11-14(16)19)22-12-6-8-25-9-7-12/h2-5,10-12H,6-9H2,1H3,(H,20,24)(H2,21,22,23)",OYYNQAPQYQZOFQ-UHFFFAOYSA-N,0.0,1,-3.537602002101044,-3.537602002101044
CHEMBL3590116,CNC(=O)c1ccc(F)cc1Nc1cc(NC2CCOCC2)ncc1C(F)(F)F,CHEMBL3588785,-5.055517327849831,Solubility of the compound in aqueous phosphate buffer at 25 degC at pH 7.4 after 24 hrs,ChEMBL,CNC(=O)c1ccc(F)cc1Nc1cc(NC2CCOCC2)ncc1C(F)(F)F,"InChI=1S/C19H20F4N4O2/c1-24-18(28)13-3-2-11(20)8-15(13)27-16-9-17(25-10-14(16)19(21,22)23)26-12-4-6-29-7-5-12/h2-3,8-10,12H,4-7H2,1H3,(H,24,28)(H2,25,26,27)",ZPZUBNVYVTYUSH-UHFFFAOYSA-N,0.0,1,-5.055517327849831,-5.055517327849831
CHEMBL3590125,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccnn2C)ncc1C,CHEMBL3588785,-3.0043648054024503,Solubility of the compound in aqueous phosphate buffer at 25 degC at pH 7.4 after 24 hrs,ChEMBL,C=CC(=O)Nc1ccccc1Nc1nc(Nc2ccnn2C)ncc1C,"InChI=1S/C18H19N7O/c1-4-16(26)21-13-7-5-6-8-14(13)22-17-12(2)11-19-18(24-17)23-15-9-10-20-25(15)3/h4-11H,1H2,2-3H3,(H,21,26)(H2,19,22,23,24)",KEEFYWUVYWZFPQ-UHFFFAOYSA-N,0.0,1,-3.0043648054024503,-3.0043648054024503
CHEMBL3590400,Cc1cc2ccnc(NC3CCNCC3OC(C)C)c2[nH]c1=O,CHEMBL3588744,-3.684029654543082,Solubility of the compound in phosphate buffered saline at pH 7.4 after 1 hr by CLND method,ChEMBL,Cc1cc2ccnc(N[C@@H]3CCNC[C@H]3OC(C)C)c2[nH]c1=O,"InChI=1S/C17H24N4O2/c1-10(2)23-14-9-18-6-5-13(14)20-16-15-12(4-7-19-16)8-11(3)17(22)21-15/h4,7-8,10,13-14,18H,5-6,9H2,1-3H3,(H,19,20)(H,21,22)",NEWLOPRPVKNEGM-UHFFFAOYSA-N,0.0,1,-3.684029654543082,-3.684029654543082
CHEMBL3590382,Cc1cncc(-c2cnc(NC3CCNCC3OCC3CCOCC3)c3[nH]c(=O)c(C)cc23)c1,CHEMBL3588744,-3.595166283380062,Solubility of the compound in phosphate buffered saline at pH 7.4 after 1 hr by CLND method,ChEMBL,Cc1cncc(-c2cnc(N[C@@H]3CCNC[C@H]3OCC3CCOCC3)c3[nH]c(=O)c(C)cc23)c1,"InChI=1S/C26H33N5O3/c1-16-9-19(12-28-11-16)21-13-29-25(24-20(21)10-17(2)26(32)31-24)30-22-3-6-27-14-23(22)34-15-18-4-7-33-8-5-18/h9-13,18,22-23,27H,3-8,14-15H2,1-2H3,(H,29,30)(H,31,32)",YGHHOOKRRDEBKR-UHFFFAOYSA-N,0.0,1,-3.595166283380062,-3.595166283380062
CHEMBL4083087,Cc1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(C=CC(=O)O)cc2)cc1F,CHEMBL4007492,-3.549750891680639,Solubility of compound in buffer at pH 6.8 after 16 hrs by HPLC analysis,ChEMBL,Cc1ccc(N2CCc3cc(O)ccc3C2(C)c2ccc(/C=C/C(=O)O)cc2)cc1F,"InChI=1S/C26H24FNO3/c1-17-3-9-21(16-24(17)27)28-14-13-19-15-22(29)10-11-23(19)26(28,2)20-7-4-18(5-8-20)6-12-25(30)31/h3-12,15-16,29H,13-14H2,1-2H3,(H,30,31)",DPOZIINKXXKYMY-UHFFFAOYSA-N,0.0,1,-3.549750891680639,-3.549750891680639
CHEMBL4463202,Cc1cc(-c2ccc(CC(=O)Nc3ccc(-c4ccccc4)cn3)cn2)ccn1,CHEMBL4425166,-5.221848749616356,Aqueous solubility of compound in buffer of pH 6.8 after 24 hrs by UV-based high throughput assay,ChEMBL,Cc1cc(-c2ccc(CC(=O)Nc3ccc(-c4ccccc4)cn3)cn2)ccn1,"InChI=1S/C24H20N4O/c1-17-13-20(11-12-25-17)22-9-7-18(15-26-22)14-24(29)28-23-10-8-21(16-27-23)19-5-3-2-4-6-19/h2-13,15-16H,14H2,1H3,(H,27,28,29)",OZRNKXFMUVNVFC-UHFFFAOYSA-N,0.0,1,-5.221848749616356,-5.221848749616356
CHEMBL3746534,N#Cc1cccc(C(=O)Nc2ncc(-c3nc4ccccc4n3CCN)s2)c1,CHEMBL3745613,-4.886056647693163,Equilibrium solubility of the compound in phosphate buffer at pH 7.4,ChEMBL,N#Cc1cccc(C(=O)Nc2ncc(-c3nc4ccccc4n3CCN)s2)c1,"InChI=1S/C20H16N6OS/c21-8-9-26-16-7-2-1-6-15(16)24-18(26)17-12-23-20(28-17)25-19(27)14-5-3-4-13(10-14)11-22/h1-7,10,12H,8-9,21H2,(H,23,25,27)",CQBUNVICIJIFOC-UHFFFAOYSA-N,0.0,1,-4.886056647693163,-4.886056647693163
CHEMBL4583130,CCS(=O)(=O)c1ccc(C(NS(C)(=O)=O)C(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1,CHEMBL4304769,-3.3496924768680634,Thermodynamic solubility of the compound in aqueous phosphate buffer at pH 7.4 measured after 24 hrs by UPLC-MS/MS-based shake-flask method,ChEMBL,CCS(=O)(=O)c1ccc(C(NS(C)(=O)=O)C(=O)Nc2ccc(C(O)(C(F)(F)F)C(F)(F)F)cc2)cc1,"InChI=1S/C20H20F6N2O6S2/c1-3-36(33,34)15-10-4-12(5-11-15)16(28-35(2,31)32)17(29)27-14-8-6-13(7-9-14)18(30,19(21,22)23)20(24,25)26/h4-11,16,28,30H,3H2,1-2H3,(H,27,29)",PNRFTFMBWZTBEC-UHFFFAOYSA-N,0.0,1,-3.3496924768680634,-3.3496924768680634
CHEMBL4576499,O=[N+]([O-])CC(c1ccccc1)c1c(-c2ccccc2)[nH]c2ccncc12,CHEMBL4376840,-4.627087997029894,Thermodynamic solubility of compound in aqueous phosphate buffered saline at pH 7.4 measured after 24 hrs,ChEMBL,O=[N+]([O-])CC(c1ccccc1)c1c(-c2ccccc2)[nH]c2ccncc12,"InChI=1S/C21H17N3O2/c25-24(26)14-18(15-7-3-1-4-8-15)20-17-13-22-12-11-19(17)23-21(20)16-9-5-2-6-10-16/h1-13,18,23H,14H2",JMOKLFOWMHQPGJ-UHFFFAOYSA-N,0.0,1,-4.627087997029894,-4.627087997029894
CHEMBL4289928,CN(C)C(=O)CNCCc1cccc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1,CHEMBL4261643,-3.0199966284162536,Aqueous solubility of the compound in phosphate buffer at pH 7.4 after 24 hrs by shake-flask method,ChEMBL,CN(C)C(=O)CNCCc1cccc(OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1.Cl,"InChI=1S/C17H19F9N2O2/c1-28(2)13(29)9-27-7-6-11-4-3-5-12(8-11)30-10-14(18,19)15(20,21)16(22,23)17(24,25)26/h3-5,8,27H,6-7,9-10H2,1-2H3",BNIOZWHQPXZLOT-UHFFFAOYSA-N,0.0,1,-3.0199966284162536,-3.0199966284162536
CHEMBL3809094,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N(C)CCN1CC(F)(F)C1,CHEMBL3808365,-3.6179829574251317,Aqueous solubility of the compound in phosphate buffer at pH 7.4 incubated for 24 hrs by LC/MS/MS method,ChEMBL,CC(=O)Nc1cc(Nc2cc(NC3CC3)n3ncc(C#N)c3n2)ccc1N(C)CCN1CC(F)(F)C1,"InChI=1S/C24H27F2N9O/c1-15(36)29-19-9-18(5-6-20(19)33(2)7-8-34-13-24(25,26)14-34)30-21-10-22(31-17-3-4-17)35-23(32-21)16(11-27)12-28-35/h5-6,9-10,12,17,31H,3-4,7-8,13-14H2,1-2H3,(H,29,36)(H,30,32)",IHVQLZGQPCNROR-UHFFFAOYSA-N,0.0,1,-3.6179829574251317,-3.6179829574251317
CHEMBL3895947,CC1c2ncn(-c3ccc(F)cn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,CHEMBL3856233,-4.5376020021010435,Solubility of the compound in phosphate buffer at pH 7 at 30 degC after 3 days,ChEMBL,C[C@@H]1c2ncn(-c3ccc(F)cn3)c2CCN1C(=O)c1cccc(C(F)(F)F)c1Cl,"InChI=1S/C20H15ClF4N4O/c1-11-18-15(29(10-27-18)16-6-5-12(22)9-26-16)7-8-28(11)19(30)13-3-2-4-14(17(13)21)20(23,24)25/h2-6,9-11H,7-8H2,1H3",PLIXFSPGDVKMDM-UHFFFAOYSA-N,0.0,1,-4.5376020021010435,-4.5376020021010435
CHEMBL5185576,O=c1[nH]c(=S)n(Cc2ccccc2CN2CCC2)c2cc[nH]c12,CHEMBL5126625,-3.0315170514460648,Thermodynamic solubility of the compound in phosphate buffer at pH 7.4 incubated for 18 hrs by shake flask method,ChEMBL,O=c1[nH]c(=S)n(Cc2ccccc2CN2CCC2)c2cc[nH]c12,"InChI=1S/C17H18N4OS/c22-16-15-14(6-7-18-15)21(17(23)19-16)11-13-5-2-1-4-12(13)10-20-8-3-9-20/h1-2,4-7,18H,3,8-11H2,(H,19,22,23)",PTRHSKPBSBCCJO-UHFFFAOYSA-N,0.0,1,-3.0315170514460648,-3.0315170514460648
CHEMBL5185500,S=c1cc(CC2CCCCO2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,CHEMBL5143747,-3.136677139879544,Thermodynamic solubility of compound in pH 7.4 phosphate buffer incubated for 24 hrs under shaking condition by UPLC analysis,ChEMBL,S=c1cc(CC2CCCCO2)[nH]c2nc(Nc3c4c(cc5c3CCC5)CCC4)nn12,"InChI=1S/C23H27N5OS/c30-20-13-16(12-17-7-1-2-10-29-17)24-23-26-22(27-28(20)23)25-21-18-8-3-5-14(18)11-15-6-4-9-19(15)21/h11,13,17H,1-10,12H2,(H2,24,25,26,27)",YDJJCVMHTGJPTQ-UHFFFAOYSA-N,0.0,1,-3.136677139879544,-3.136677139879544
CHEMBL5172456,NCc1cc(Cl)ccc1Cn1c(=S)[nH]c(=O)c2[nH]ccc21,CHEMBL5126625,-4.376750709602099,Thermodynamic solubility of the compound in phosphate buffer at pH 7.4 incubated for 18 hrs by shake flask method,ChEMBL,NCc1cc(Cl)ccc1Cn1c(=S)[nH]c(=O)c2[nH]ccc21,"InChI=1S/C14H13ClN4OS/c15-10-2-1-8(9(5-10)6-16)7-19-11-3-4-17-12(11)13(20)18-14(19)21/h1-5,17H,6-7,16H2,(H,18,20,21)",MFCVOLWLNXXQFY-UHFFFAOYSA-N,0.0,1,-4.376750709602099,-4.376750709602099
CHEMBL4849872,O=C1C(=Cc2cccc(C(F)(F)F)c2)CSCC1=Cc1cccc(C(F)(F)F)c1,CHEMBL4811310,-5.920818753952375,Solubility in PBS buffer at pH 7.4,ChEMBL,O=C1/C(=C/c2cccc(C(F)(F)F)c2)CSC/C1=C\c1cccc(C(F)(F)F)c1,"InChI=1S/C21H14F6OS/c22-20(23,24)17-5-1-3-13(9-17)7-15-11-29-12-16(19(15)28)8-14-4-2-6-18(10-14)21(25,26)27/h1-10H,11-12H2",NIRLVHOHAWELLO-UHFFFAOYSA-N,0.0,1,-5.920818753952375,-5.920818753952375
