Chemist Level,Chemist,Question,Certitude,Slide_ID,Endpoint,ReferenceID,Correct_Answer,DOI,ID_Paper,Author,scaffold_smiles,ID_Sub_1,best_cpd_id,best_cpd_smiles,ID_Sub_2,cpd2,cpd2 level,cpd2_smiles,ID_sub_3,cpd 3,cpd3 level,cpd3_smiles,ID_Sub_3,total_smiles_1,total_smiles_2,total_smiles_3,total_inchikey_1,total_inchikey_2,total_inchikey_3,Answer
5,Chemist_93,Answer Q20,4,20.0,LogP,15.0,A,http://dx.doi.org/10.1016/j.bmcl.2013.09.090,15,KA,[*]Oc1ccc2CCN(CCCC)CCc2c1,A,22,[*]c1ccc(cn1)c2oc(C)nn2,B,23,medium,[*]c1ccc(cn1)c2c(C)onc2C, ,24,Medium,[*]c1ccc(cn1)n2cccn2,C,CCCCN1CCc2ccc(Oc3ccc(-c4nnc(C)o4)cn3)cc2CC1,CCCCN1CCc2ccc(Oc3ccc(-c4c(C)noc4C)cn3)cc2CC1,CCCCN1CCc2ccc(Oc3ccc(-n4cccn4)cn3)cc2CC1,UWIYMQMXAAUMCY-UHFFFAOYSA-N,JSBQTNRPNHCYBQ-UHFFFAOYSA-N,MBSZDHHSBYCPAC-UHFFFAOYSA-N,C
2,Chemist_1,Answer Q21,3,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,A
5,Chemist_2,Answer Q21,5,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,A
2,Chemist_3,Answer Q21,3,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,A
1,Chemist_4,Answer Q21,1,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,A
1,Chemist_5,Answer Q21,1,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,B
1,Chemist_6,Answer Q21,1,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,B
1,Chemist_7,Answer Q21,1,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,A
3,Chemist_8,Answer Q21,2,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,C
4,Chemist_9,Answer Q21,3,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,A
1,Chemist_10,Answer Q21,1,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,A
1,Chemist_11,Answer Q21,2,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,C
3,Chemist_12,Answer Q21,3,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,B
4,Chemist_13,Answer Q21,4,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,A
2,Chemist_14,Answer Q21,3,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,A
1,Chemist_15,Answer Q21,1,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,B
3,Chemist_16,Answer Q21,4,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,A
2,Chemist_17,Answer Q21,2,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,B
1,Chemist_18,Answer Q21,1,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,A
5,Chemist_19,Answer Q21,4,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,A
2,Chemist_20,Answer Q21,3,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,A
3,Chemist_21,Answer Q21,5,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,A
1,Chemist_22,Answer Q21,1,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,C
2,Chemist_23,Answer Q21,2,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,A
3,Chemist_24,Answer Q21,4,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,A
3,Chemist_25,Answer Q21,3,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,C
1,Chemist_26,Answer Q21,2,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,B
2,Chemist_27,Answer Q21,2,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,A
3,Chemist_28,Answer Q21,3,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,B
3,Chemist_29,Answer Q21,1,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,A
1,Chemist_30,Answer Q21,1,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,B
2,Chemist_31,Answer Q21,2,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,B
1,Chemist_32,Answer Q21,1,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,A
2,Chemist_33,Answer Q21,1,21.0,LogP,28.0,A,https://doi.org/10.1021/acs.jmedchem.1c00820,28,KA,[*]NC(=O)CN1N=Nc2ccccc2C1=O,A,29,[*][C@@H](C)c1ccc(C)nc1,B,26,medium,[*][C@@H](C)c1ccc(F)cc1, ,30,medium/low,[*][C@@H](C)c1ccc(C)cc1C,C,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)cn1,C[C@H](NC(=O)Cn1nnc2ccccc2c1=O)c1ccc(F)cc1,Cc1ccc([C@H](C)NC(=O)Cn2nnc3ccccc3c2=O)c(C)c1,YZXMNOKIBNXEIT-LBPRGKRZSA-N,IKWQWSKSKJKRIZ-NSHDSACASA-N,LXZGSJQRZHHQBT-AWEZNQCLSA-N,B
